,can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,own_goals,opta_index,fiks_id
394,True,True,100.0,100.0,125613,0,0,-1,1,0,2,0.0,1.6,0,Martin Ove,1.6,395,False,,2025-07-09T20:25:14.006453Z,49,125613.jpg,1.7,False,Roseth,0.4,False,,a,15,7,15,45,0,355,1,0.3,3.1,Roseth,,,,False,p125613,566,1,0,1,13,0,0,2,1,0,0,0,0.000000,3636903.0
395,True,True,,,164450,0,0,-3,3,0,1,0.0,0.0,0,Thomas,0.0,396,False,,,42,164450.jpg,1.4,False,Kinn,0.2,False,,a,15,7,7,194,0,190,0,0.0,1.7,Kinn,,,,False,p164450,450,0,0,0,9,0,0,0,0,5,0,0,0.000000,2736247.0
396,True,False,0.0,0.0,164819,0,0,0,0,0,2,0.0,0.0,0,Christian,0.0,397,False,Solgt til Hearts,2025-05-26T16:23:28.714247Z,50,164819.jpg,1.0,False,Borchgrevink,0.1,False,,u,16,15,2,5,0,66,0,0.0,0.4,Borchgrevink,,,,False,p164819,35,0,0,0,1,0,0,0,0,0,0,0,0.000000,3475793.0
397,True,True,100.0,100.0,27385,0,0,-2,2,0,2,1.4,1.4,0,Vegard,1.4,398,False,,2025-07-04T13:16:50.366174Z,48,27385.jpg,2.5,False,Eggen Hedenstad,0.6,False,,a,16,15,20,10,0,391,2,0.3,4.2,Hedenstad,,,,False,p27385,374,0,1,2,6,0,0,1,0,0,0,0,0.000000,3945951.0
398,True,True,,,187964,0,0,-2,2,0,2,0.0,0.0,-1,Sebastian,0.0,399,False,,,43,187964.jpg,2.2,False,Jarl,1.9,False,,a,16,15,27,648,3,877,17,0.0,6.3,Jarl,,,,False,p187964,905,0,0,2,20,0,0,0,0,0,4,0,0.000000,3702715.0
399,True,True,50.0,,259770,0,0,-2,2,0,2,2.5,5.0,6,Aaron,5.0,400,False,Smell - 50 % sjanse for å spille,2025-07-27T10:33:29.643005Z,43,259770.jpg,2.9,False,Kiil Olsen,0.7,False,,d,16,15,41,198,10,201,8,1.2,9.5,K. Olsen,,,,False,p259770,1039,1,1,3,18,0,0,1,0,0,1,0,0.000000,3669701.0
400,True,True,,,507039,0,0,-3,3,0,2,0.0,0.0,0,Noah,0.0,401,False,,,47,507039.jpg,1.2,False,Pallas,0.3,False,,a,16,15,5,56,0,120,0,0.0,1.1,Pallas,,,,False,p507039,225,0,0,0,5,0,0,0,0,0,0,0,0.000000,4099235.0
401,True,True,100.0,100.0,548655,0,0,0,0,0,4,0.0,0.0,0,Lorents,0.0,402,False,,2025-03-10T22:01:45.847583Z,45,548655.jpg,0.0,False,Apold-Aasen,0.4,False,,a,16,15,0,203,0,246,2,0.0,0.0,Apold-Aasen,,,,False,p548655,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3703066.0
402,True,True,,,523681,0,0,-5,5,0,4,0.8,0.8,1,Muamer,0.8,403,False,,,65,523681.jpg,1.7,False,Brajanac,3.9,False,,a,16,15,27,702,0,4243,16,0.1,4.2,Brajanac,,,,False,p523681,827,1,0,2,16,0,0,2,0,0,0,0,0.000000,3931123.0
403,True,True,,,528955,0,0,-3,3,1,4,3.0,3.0,0,Mees,3.0,404,False,,,57,528955.jpg,2.1,False,Rijks,1.2,False,,a,16,15,29,358,1,723,23,0.5,5.1,Rijks,,,,False,p528955,458,1,2,1,7,0,0,1,0,0,3,0,0.000000,4056942.0
404,True,False,0.0,0.0,262980,0,0,-2,2,0,1,0.0,0.0,0,Magnus,0.0,405,False,På utlån til Stabæk,2025-07-23T12:41:05.520657Z,43,262980.jpg,2.3,False,Sjøeng,3.3,False,,u,16,15,21,358,0,1466,44,0.0,4.9,Sjøeng,,,,False,p262980,810,0,0,2,14,0,0,0,0,13,0,0,0.000000,2822797.0
405,True,True,,,84774,0,0,-2,2,1,1,4.8,4.8,1,Jacob,4.8,406,False,,,43,84774.jpg,4.0,False,Storevik,1.1,False,,a,16,15,28,101,8,281,1,1.1,6.5,Storevik,,,,False,p84774,630,0,0,2,13,0,0,0,0,27,3,0,0.000000,2779914.0
406,True,True,100.0,100.0,650008,0,0,2,-2,1,3,4.0,4.0,5,Brice,4.0,407,False,,2025-07-05T17:21:34.650246Z,47,650008.jpg,4.3,False,Ambina,7.3,False,,a,16,15,65,5644,137,3060,24,0.9,13.8,Ambina,,,,False,p650008,1283,3,5,4,23,0,0,3,0,0,4,0,0.000000,4064608.0
407,True,True,100.0,100.0,98030,0,0,-1,1,1,3,2.8,2.8,2,Henrik,2.8,408,False,,2025-05-06T10:54:26.094995Z,64,98030.jpg,3.7,False,Bjørdal,5.7,False,,a,16,15,44,4179,4,5385,11,0.4,6.9,Bjørdal,,,,False,p98030,932,2,2,3,19,0,0,1,0,0,4,0,0.000000,3192428.0
408,True,True,0.0,0.0,312272,0,0,0,0,0,3,0.0,0.0,0,Omar,0.0,409,False,Kne - Ute på ubestemt tid,2025-03-19T20:37:05.807782Z,50,312272.jpg,0.0,False,Bully Drammeh,0.0,False,,i,16,15,0,2,0,6,0,0.0,0.0,Bully,,,,False,p312272,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3119335.0
409,True,True,100.0,100.0,188384,0,0,-4,4,0,3,2.4,2.4,1,Elias,2.4,410,False,,2025-03-10T22:01:45.822721Z,46,188384.jpg,1.7,False,Hagen,0.1,False,,a,16,15,27,17,0,73,1,0.5,5.9,Hagen,,,,False,p188384,633,0,1,2,9,0,0,0,0,0,0,0,0.000000,2404629.0
410,True,True,100.0,100.0,237082,0,0,-3,3,1,3,1.6,1.6,2,Carl,1.6,411,False,,2025-07-04T13:16:50.374671Z,52,237082.jpg,2.7,False,Lange,0.2,False,,a,16,15,40,62,0,137,0,0.3,7.7,Lange,,,,False,p237082,1253,1,1,3,25,0,0,3,0,0,3,0,0.000000,4082365.0
411,True,True,,,705015,0,0,-4,4,0,3,0.0,0.0,0,Obasi,0.0,412,False,,,51,705015.jpg,0.0,False,Onyebuchi,0.1,False,,a,16,15,0,3,0,30,0,0.0,0.0,Onyebuchi,,,,False,p705015,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,4063225.0
412,True,True,100.0,100.0,267859,0,0,-2,2,1,3,0.6,1.2,0,Magnus,0.6,413,False,,2025-06-13T20:42:04.763110Z,58,267859.jpg,2.7,False,Riisnæs,2.8,False,,a,1,8,35,3930,3,3737,40,0.1,6.0,Riisnæs,,,,False,p267859,658,2,2,1,15,0,0,2,1,0,3,0,0.000000,3175453.0
413,True,True,50.0,50.0,413039,0,0,-2,2,0,3,0.1,0.1,0,Stian,0.2,414,False,Lår - 25 % sjanse for å spille,2025-07-04T13:16:50.382317Z,43,413039.jpg,1.2,False,Sjøvold,0.2,False,,d,16,15,7,27,0,71,0,0.0,1.6,Sjøvold,,,,False,p413039,126,0,0,0,2,0,0,0,0,0,0,0,0.000000,3388526.0
414,True,True,100.0,100.0,417153,0,0,-3,3,1,3,3.2,3.2,0,Elias,3.2,415,False,,2025-03-22T14:29:39.306521Z,62,417153.jpg,4.1,False,Sørensen,2.6,False,,a,16,15,58,531,6,1571,11,0.5,9.4,Sørensen,,,,False,p417153,717,5,2,2,11,0,0,3,0,0,7,0,0.000000,4099236.0
415,True,True,100.0,100.0,79479,0,0,-2,2,2,3,5.4,5.4,2,Petter,5.4,416,False,,2025-05-16T19:28:48.687032Z,58,79479.jpg,3.0,False,Strand,0.5,False,,a,16,15,42,202,7,130,7,0.9,7.2,Strand,,,,False,p79479,824,2,1,3,18,0,0,1,0,0,5,0,0.000000,3634508.0
416,True,True,100.0,100.0,270428,0,0,-1,1,0,3,3.0,3.0,1,Filip,3.0,417,False,,2025-04-09T15:52:30.221532Z,54,270428.jpg,3.5,False,Thorvaldsen,0.7,False,,a,16,15,35,384,2,237,13,0.6,6.5,Thorvaldsen,,,,False,p270428,634,2,1,4,5,0,0,1,0,0,2,0,0.000000,3295762.0
417,True,True,50.0,100.0,253746,0,0,-1,1,0,2,1.8,3.6,1,Kevin,3.6,418,False,Smell - 50 % sjanse for å spille,2025-07-27T10:33:29.651176Z,44,253746.jpg,2.3,False,Tshiembe,0.2,False,,d,16,15,28,38,1,59,1,0.8,6.4,Tshiembe,,,,False,p253746,930,0,0,3,14,0,0,2,0,0,1,0,0.000000,4101856.0
418,True,True,100.0,100.0,309084,0,0,-2,2,0,2,1.6,1.6,-1,Håkon,1.6,419,False,,2025-04-28T12:24:24.663412Z,43,309084.jpg,1.5,False,Sjåtil,1.4,False,,a,16,15,23,222,1,693,4,0.4,5.3,Sjåtil,,,,False,p309084,1055,0,0,2,24,0,0,1,0,0,0,0,0.000000,3043397.0
419,True,True,50.0,0.0,95733,0,0,-3,3,0,4,0.0,0.0,0,Runar,0.0,420,False,Lår - 25 % sjanse for å spille,2025-05-11T20:40:52.090647Z,57,95733.jpg,1.9,False,Espejord,1.1,False,,d,6,16,13,178,0,737,0,0.0,2.3,Espejord,,,,False,p95733,371,1,0,0,8,0,0,0,0,0,0,0,0.000000,2531970.0
420,True,True,0.0,100.0,762171,0,0,-1,1,0,2,0.0,3.2,0,Abubacarr Sedi,3.2,421,False,Suspendert - Tilbake 9. august,2025-07-27T13:40:19.374241Z,44,762171.jpg,2.9,False,Kinteh,0.8,False,,s,14,3,29,460,9,104,24,0.7,6.6,Kinteh,,,,False,p762171,880,0,0,3,10,0,0,4,0,0,3,0,0.000000,
421,True,True,100.0,0.0,310255,0,0,-1,1,0,2,0.6,0.0,0,Daniel,0.6,422,False,,2025-07-19T20:48:59.412046Z,44,310255.jpg,1.4,False,Schneider,0.1,False,,a,7,1438,11,11,0,18,0,0.1,2.5,Schneider,,,,False,p310255,424,0,0,1,7,0,0,0,1,0,0,0,0.000000,4037624.0
422,True,True,,,502906,0,0,0,0,0,3,1.8,1.8,1,Patrick,1.8,423,False,,,50,502906.jpg,2.8,False,Metcalfe,0.8,False,,a,4,40,47,744,0,503,11,0.4,9.4,Metcalfe,,,,False,p502906,1210,1,3,5,16,0,0,1,0,0,0,0,0.000000,3957281.0
423,True,True,100.0,100.0,749150,0,0,-1,1,1,2,0.0,0.0,0,Samukelo,0.0,424,False,,2025-06-20T18:56:08.931056Z,54,749150.jpg,2.3,False,Kabini,0.8,False,,a,9,6,14,41,6,196,2,0.0,2.6,Kabini,,,,False,p749150,463,0,1,1,8,0,0,3,0,0,2,0,0.000000,
424,True,True,,,317895,0,0,0,0,0,1,0.0,0.0,0,Sander,0.0,425,False,,,40,317895.jpg,0.0,False,Rød,0.2,False,,a,8,2718,0,54,0,42,0,0.0,0.0,Rød,,,,False,p317895,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3322928.0
425,True,True,,,367468,0,0,-1,1,0,1,0.0,0.0,0,Tord,0.0,426,False,,,39,367468.jpg,0.0,False,Flolid,0.1,False,,a,12,5043,0,16,1,26,0,0.0,0.0,Flolid,,,,False,p367468,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3351308.0
426,True,True,100.0,100.0,424230,0,0,0,0,0,3,3.2,0.0,0,Caleb Zady,3.2,427,False,,2025-07-05T21:26:06.143152Z,80,424230.jpg,3.8,False,Sery,0.3,False,,a,9,6,15,121,56,101,4,0.4,1.9,Sery,,,,False,p424230,242,1,2,0,5,0,0,0,1,0,1,0,0.000000,
427,True,True,100.0,100.0,636050,0,0,-1,1,0,3,0.6,0.6,1,Emil,0.6,428,False,,2025-07-02T09:56:13.386467Z,49,636050.jpg,1.4,False,Rohd,0.0,False,,a,6,16,19,18,0,11,0,0.1,3.9,Rohd,,,,False,p636050,701,0,0,0,23,0,0,1,0,0,0,0,0.000000,
428,True,True,100.0,100.0,262969,0,0,-3,3,1,3,0.0,2.6,5,Kristoffer,2.6,429,False,,2025-04-19T15:15:22.142017Z,52,262969.jpg,2.3,False,Askildsen,0.1,False,,a,15,7,35,30,1,86,0,0.5,6.7,Askildsen,,,,False,p262969,594,1,3,2,8,0,0,1,0,0,0,0,0.000000,2840717.0
429,True,True,100.0,100.0,683624,0,0,-2,2,0,4,1.8,0.0,0,Jalal,1.8,430,False,,2025-05-08T10:53:40.605176Z,68,683624.jpg,2.2,False,Abdullai,0.2,False,,a,9,6,20,303,2,327,2,0.3,2.9,Abdullai,,,,False,p683624,382,2,0,0,7,0,0,2,0,0,3,0,0.000000,
430,True,True,,,74479,0,0,0,0,0,1,0.0,0.0,0,Øystein,0.0,431,False,,,45,74479.jpg,0.0,False,Øvretveit,0.0,False,,a,4,40,0,5,0,2,0,0.0,0.0,Øvretveit,,,,False,p74479,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,2461375.0
431,True,False,0.0,0.0,553968,0,0,0,0,0,1,0.0,0.0,0,Haakon Bleken,0.0,432,False,Solgt til Feyenoord,2025-07-04T22:34:19.634817Z,40,553968.jpg,0.0,False,Norda,0.0,False,,u,5,50,0,24,0,9,0,0.0,0.0,Norda,,,,False,p553968,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3911162.0
432,True,True,,,356649,0,0,0,0,0,2,0.0,0.0,0,Mads Orrhaug,0.0,433,False,,,40,356649.jpg,1.0,False,Larsen,0.2,False,,a,5,50,1,183,0,104,4,0.0,0.2,Larsen,,,,False,p356649,10,0,0,0,0,0,0,0,0,0,0,0,0.000000,3279165.0
433,True,True,,,597500,0,0,0,0,0,3,0.0,0.0,0,Herman Sjåvik,0.0,434,False,,,45,597500.jpg,0.0,False,Opsahl,0.0,False,,a,8,2718,0,2,0,1,0,0.0,0.0,Opsahl,,,,False,p597500,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3843954.0
434,True,True,,,544498,0,0,0,0,0,3,0.0,0.0,0,Mathias Silseth,0.0,435,False,,,45,544498.jpg,1.0,False,Mork,0.0,False,,a,9,6,1,0,0,0,0,0.0,0.2,Mork,,,,False,p544498,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,3950224.0
435,True,True,,,646475,0,0,0,0,2,2,3.6,3.6,-1,Vinícius,3.6,436,False,,,50,646475.jpg,3.1,False,Nogueira,1.0,False,,a,16,15,43,838,6,349,6,0.7,8.6,Nogueira,,,,False,p646475,1188,1,1,4,22,0,0,3,0,0,2,0,0.000000,
436,True,False,0.0,0.0,383964,0,0,0,0,0,3,0.0,0.0,0,Leo,0.0,437,False,På utlån til Kjelsås,2025-05-09T19:40:50.689241Z,45,383964.jpg,0.0,False,Utkilen,0.0,False,,u,5,50,0,0,0,0,0,0.0,0.0,Utkilen,,,,False,p383964,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3793644.0
437,True,True,,,735427,0,0,-1,1,0,3,0.2,0.2,1,Lars Tanggaard,0.2,438,False,,,44,735427.jpg,1.0,False,Eide,0.0,False,,a,6,16,1,3,0,1,0,0.0,0.2,Eide,,,,False,p735427,15,0,0,0,0,0,0,0,0,0,0,0,0.000000,3812321.0
438,True,True,,,514269,0,0,0,0,0,1,0.0,0.0,0,Lukas,0.0,439,False,,,40,514269.jpg,0.0,False,Helgeland,0.0,False,,a,15,7,0,3,1,2,1,0.0,0.0,Helgeland,,,,False,p514269,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3550994.0
439,True,True,,,689739,0,0,0,0,0,3,0.0,0.0,0,Amidou,0.0,440,False,,,45,689739.jpg,1.0,False,Traoré,0.0,False,,a,6,16,6,2,0,1,0,0.0,1.3,Traoré,,,,False,p689739,94,0,0,0,7,0,0,0,0,0,0,0,0.000000,4040560.0
440,True,True,,,516728,0,0,0,0,0,2,0.0,0.0,0,Mathias,0.0,441,False,,,40,516728.jpg,0.0,False,Myklebust,0.0,False,,a,6,16,0,3,1,1,0,0.0,0.0,Myklebust,,,,False,p516728,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3616697.0
441,True,True,,,404392,0,0,0,0,0,3,0.0,0.0,0,Julian,0.0,442,False,,,50,404392.jpg,0.0,False,Lægreid,0.0,False,,a,2,1,0,1,0,0,0,0.0,0.0,Lægreid,,,,False,p404392,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3871330.0
442,True,True,,,563225,0,0,0,0,0,3,0.0,0.0,0,Faveur,0.0,443,False,,,45,563225.jpg,1.0,False,Ndayizeye,0.0,False,,a,9,6,1,1,0,0,0,0.0,0.2,Ndayizeye,,,,False,p563225,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,3908182.0
443,True,False,0.0,0.0,324136,0,0,-2,2,0,4,0.0,0.0,0,Jon,0.0,444,False,Overgang til Ranheim,2025-07-22T17:07:31.929716Z,43,324136.jpg,0.0,False,Berisha,0.1,False,,u,2,1,0,62,0,36,4,0.0,0.0,Berisha,,,,False,p324136,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3910560.0
444,True,True,,,477923,0,0,-1,1,0,2,0.0,0.0,0,Adrian,0.0,445,False,,,39,477923.jpg,0.0,False,Viken,0.0,False,,a,9,6,0,24,1,10,0,0.0,0.0,Viken,,,,False,p477923,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3570271.0
445,True,True,,,601539,0,0,-2,2,0,4,0.0,0.0,0,Igor Fabian,0.0,446,False,,,43,601539.jpg,0.0,False,Gosik,0.0,False,,a,9,6,0,25,0,7,1,0.0,0.0,Gosik,,,,False,p601539,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3103716.0
446,True,True,,,625257,0,0,0,0,0,3,0.2,0.2,0,Eirik Julius,0.2,447,False,,,45,625257.jpg,1.0,False,Granaas,0.0,False,,a,4,40,2,3,0,1,0,0.0,0.4,Granaas,,,,False,p625257,15,0,0,0,0,0,0,0,0,0,0,0,0.000000,3952754.0
447,True,True,,,514478,0,0,0,0,0,3,0.0,0.0,0,William Kaldråstøyl,0.0,448,False,,,45,514478.jpg,0.0,False,Valenza,0.0,False,,a,6,16,0,2,1,1,0,0.0,0.0,Valenza,,,,False,p514478,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3678332.0
448,True,True,,,396825,0,0,0,0,0,2,0.0,0.0,0,Birk,0.0,449,False,,,40,396825.jpg,0.0,False,Træet,0.0,False,,a,6,16,0,4,0,5,0,0.0,0.0,Træet,,,,False,p396825,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3418032.0
449,True,True,,,620632,0,0,-1,1,0,4,0.2,0.4,0,Mats,0.2,450,False,,,44,620632.jpg,1.0,False,Spiten,0.0,False,,a,13,9,1,24,0,9,2,0.0,0.2,Spiten,,,,False,p620632,7,0,0,0,0,0,0,0,0,0,0,0,0.000000,3836815.0
450,True,True,,,477264,0,0,0,0,0,4,0.0,0.0,0,Jaran Eike,0.0,451,False,,,45,477264.jpg,0.0,False,Østrem,0.0,False,,a,3,13,0,10,0,3,0,0.0,0.0,Østrem,,,,False,p477264,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3753077.0
451,True,True,,,122064,0,0,0,0,1,1,0.0,5.0,1,Knut André,5.0,452,False,,,45,122064.jpg,4.8,False,Skjærstein,0.2,False,,a,8,2718,29,99,1,25,6,1.1,6.4,Skjærstein,,,,False,p122064,540,0,0,2,13,0,0,0,0,24,7,0,0.000000,2980002.0
452,True,True,,,487162,0,0,0,0,0,3,0.0,0.0,0,Mads,0.0,453,False,,,45,487162.jpg,0.0,False,Mikkelsen,0.0,False,,a,14,3,0,1,0,1,0,0.0,0.0,M.Mikkelsen,,,,False,p487162,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3771133.0
453,True,True,,,520361,0,0,0,0,0,3,0.4,0.4,0,Bendik,0.4,454,False,,,45,520361.jpg,0.8,False,Slotfeldt Berntsen,0.0,False,,a,11,48,3,2,0,0,0,0.1,0.7,Berntsen,,,,False,p520361,97,0,0,0,1,0,0,1,0,0,0,0,0.000000,3657192.0
454,True,True,,,509944,0,0,0,0,0,4,0.0,0.0,0,Alan,0.0,455,False,,,45,509944.jpg,1.0,False,Cole,0.0,False,,a,5,50,1,13,0,4,1,0.0,0.2,Cole,,,,False,p509944,1,0,0,0,0,0,0,0,0,0,0,0,0.000000,3668125.0
455,True,True,,,560471,0,0,0,0,0,3,0.0,0.0,0,Simon,0.0,456,False,,,45,560471.jpg,0.0,False,Roguski,0.0,False,,a,12,5043,0,0,0,0,0,0.0,0.0,Roguski,,,,False,p560471,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3643499.0
456,True,True,,,560463,0,0,0,0,0,3,0.0,0.0,0,Mathias,0.0,457,False,,,45,560463.jpg,0.0,False,Svenningsen-Grønn,0.0,False,,a,12,5043,0,3,1,0,0,0.0,0.0,Svenningsen-Grønn,,,,False,p560463,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3643457.0
457,True,True,,,321503,0,0,0,0,0,3,0.2,0.2,0,Edvard Sundbø,0.2,458,False,,,45,321503.jpg,1.0,False,Pettersen,0.0,False,,a,11,48,2,1,0,1,0,0.0,0.4,Pettersen E.,,,,False,p321503,8,0,0,0,0,0,0,0,0,0,0,0,0.000000,3632184.0
458,True,True,,,474989,0,0,0,0,0,3,0.0,0.0,0,Elias,0.0,459,False,,,45,474989.jpg,0.0,False,Slørdal,0.0,False,,a,10,5,0,0,0,0,0,0.0,0.0,Slørdal,,,,False,p474989,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3643451.0
459,True,False,0.0,0.0,308320,0,0,0,0,0,2,0.0,0.0,0,Jørgen,0.0,460,False,På utlån til Stjørdals-Blink,2025-07-16T12:11:46.407918Z,40,308320.jpg,0.0,False,Sønstebø,0.0,False,,u,10,5,0,4,0,3,0,0.0,0.0,Sønstebø,,,,False,p308320,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3076361.0
460,True,True,,,447117,0,0,0,0,0,3,0.0,0.0,0,Isak,0.0,461,False,,,45,447117.jpg,0.0,False,Holmen,0.0,False,,a,10,5,0,0,0,0,0,0.0,0.0,Holmen,,,,False,p447117,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,4023091.0
461,True,True,,,506524,0,0,0,0,0,3,0.4,0.8,1,Anders,0.4,462,False,,,75,506524.jpg,0.7,False,Klynge,0.0,False,,a,1,8,2,3,0,1,0,0.1,0.3,Klynge,,,,False,p506524,59,0,0,0,0,0,0,1,0,0,0,0,0.000000,
462,True,True,,,161891,0,0,0,0,0,3,0.0,0.0,0,Jacob Lungi,0.0,463,False,,,50,161891.jpg,0.0,False,Sørensen,0.0,False,,a,2,1,0,11,0,2,1,0.0,0.0,Sørensen,,,,False,p161891,9,0,0,0,0,0,0,1,0,0,0,0,0.000000,
463,True,True,,,67450,0,0,0,0,0,3,4.2,8.4,5,Gustav,4.2,464,False,,,60,67450.jpg,5.7,False,Wikheim,1.3,False,,a,13,9,17,659,67,18,4,0.7,2.8,Wikheim,,,,False,p67450,235,1,2,0,9,0,0,0,0,0,0,0,0.000000,3184206.0
464,True,True,,,620312,0,0,0,0,0,4,1.0,2.0,0,Alie,1.0,465,False,,,60,620312.jpg,1.3,False,Conteh,0.2,False,,a,13,9,4,133,0,18,7,0.2,0.7,Conteh,,,,False,p620312,209,0,0,0,8,0,0,0,0,0,0,1,0.000000,4065907.0
465,True,True,,,106263,0,0,0,0,0,2,4.7,4.7,2,Aslak Fonn,4.7,466,False,,,60,106263.jpg,4.7,False,Witry,0.5,False,,a,10,5,14,273,17,20,7,0.8,2.3,Witry,,,,False,p106263,270,1,0,1,3,0,0,1,0,0,0,0,0.000000,3011086.0
466,True,True,,,150385,0,0,0,0,0,3,3.5,0.0,0,Sævar Atli,3.5,467,False,,,75,150385.jpg,3.5,False,Magnússon,0.4,False,,a,2,1,7,232,29,36,3,0.5,0.9,Magnússon,,,,False,p150385,54,1,0,0,1,0,0,0,0,0,0,0,0.000000,
467,True,True,,,297807,0,0,0,0,0,3,1.0,1.0,1,Heine,1.0,468,False,,,60,297807.jpg,1.0,False,Bruseth,0.0,False,,a,12,5043,3,5,1,1,0,0.2,0.5,Bruseth,,,,False,p297807,156,0,0,0,3,0,0,1,0,0,0,0,0.000000,3673773.0
468,True,True,,,798978,0,0,0,0,0,2,0.0,0.0,0,Peter,0.0,469,False,,,45,798978.jpg,0.0,False,Sunday,0.0,False,,a,5,50,0,0,0,0,0,0.0,0.0,Sunday,,,,False,p798978,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,
469,True,True,,,650119,0,0,0,0,0,4,1.5,3.0,4,James,1.5,470,False,,,55,650119.jpg,2.0,False,Ampofo,0.0,False,,a,13,9,6,9,0,6,1,0.3,1.1,Ampofo,,,,False,p650119,58,0,1,0,2,0,0,0,0,0,0,0,0.000000,4036256.0
470,True,True,,,500670,0,0,0,0,0,1,0.0,0.0,0,Valdemar,0.0,471,False,,,50,500670.jpg,0.0,False,Birksø,0.0,False,,a,4,40,0,1,1,0,0,0.0,0.0,Birksø,,,,False,p500670,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,4097428.0
471,True,True,,,114741,0,0,0,0,0,4,0.7,0.7,0,Henrik,0.7,472,False,,,55,114741.jpg,1.0,False,Udahl,0.0,False,,a,5,50,2,1,0,0,0,0.1,0.4,Udahl,,,,False,p114741,19,0,0,0,1,0,0,0,0,0,0,0,0.000000,3993369.0
472,True,True,,,107723,0,0,0,0,0,3,3.0,3.0,5,Mohamed,3.0,473,False,,,65,107723.jpg,3.0,False,Ofkir,0.0,False,,a,16,15,6,20,4,8,0,0.5,0.9,Ofkir,,,,False,p107723,90,0,1,0,6,0,0,0,0,0,0,0,0.000000,3504469.0
473,True,True,,,237303,0,0,0,0,0,4,4.0,4.0,6,Mathias,4.0,474,False,,,65,237303.jpg,4.0,False,Grundetjern,0.2,False,,a,16,15,8,111,22,10,0,0.6,1.2,Grundetjern,,,,False,p237303,145,1,0,1,4,0,0,0,0,0,0,0,0.000000,3643463.0
474,True,True,,,187147,0,0,0,0,0,2,2.0,0.0,0,Birk,2.0,475,False,,,50,187147.jpg,2.0,False,Risa,0.1,False,,a,9,6,2,54,16,7,1,0.4,0.4,Risa,,,,False,p187147,90,0,0,0,1,0,0,0,0,0,0,0,0.000000,3136258.0
475,True,True,,,361123,0,0,0,0,0,2,0.0,0.0,0,Fillip,0.0,476,False,,,40,361123.jpg,0.0,False,Voster Botnen,0.0,False,,a,15,7,0,1,1,0,0,0.0,0.0,Voster Botnen,,,,False,p361123,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3363973.0
476,True,True,,,346991,0,0,0,0,0,3,2.5,0.0,0,Oskar,0.0,477,False,,,70,346991.jpg,0.0,False,Spiten-Nysæter,0.0,False,,a,9,6,0,22,6,1,0,0.0,0.0,Spiten,,,,False,p346991,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,3471716.0
477,True,True,,,118754,0,0,0,0,0,3,2.9,2.9,1,Simen,1.0,478,False,,,85,118754.jpg,1.0,False,Bolkan Nordli,0.8,False,,a,10,5,1,418,85,18,13,0.1,0.1,Bolkan Nordli,,,,False,p118754,81,0,0,0,1,0,0,1,0,0,0,0,0.000000,3271420.0
478,True,True,,,170506,0,0,0,0,0,1,2.2,2.2,0,Oscar,0.0,479,False,,,45,170506.jpg,0.0,False,Hedvall,0.0,False,,a,16,15,0,9,6,1,0,0.0,0.0,Hedvall,,,,False,p170506,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,
